rmia_finetuned,audit_group,source_id,context_rmia_subdir,context_reference_mode
0.5022580251434151,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3539606981569632,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1811302331258391,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1679482485048211,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4306114976199194,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6898571951666056,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.890394238984499,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4147442939094349,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.8831929696082021,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3429757109727816,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.0989869400707921,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2099353106310265,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1492737702917124,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1214451360917856,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1613572561943122,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5754912730379592,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1901623336994995,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5222751129012572,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.141096057610155,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6027096301720981,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6569022336140607,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5222751129012572,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5398510923959478,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2221408519467838,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5754912730379592,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5480288050775052,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.90040278286342,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1586720371048456,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6499450750640791,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.9040644452581472,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3727572317832295,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3002563163676309,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.288783107530819,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.90040278286342,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3971683144147443,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1105822043207616,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.8458440131819847,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5754912730379592,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2624191382887831,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1083852068839253,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4586842426461613,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.503722690101306,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6569022336140607,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.491395093372391,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5754912730379592,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1946783839863298,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.9100451605028684,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6569022336140607,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3066031978518247,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2463078237519834,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.556084462345905,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5139753448065422,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4857805443671427,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6898571951666056,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.941047235444892,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.9320151348712316,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.0676186988892957,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6569022336140607,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1569632613206395,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.470523617722446,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5385084828512144,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.0843402904918833,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.974246307823752,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6172342243378494,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1312095691443915,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.8988160624923716,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3393140485780544,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3256438423044062,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3084340290491883,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.9145612107896984,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1129012571707555,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3498108141096057,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3832539973147809,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3622604662516782,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6172342243378494,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.9511778347369706,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.8481630660319786,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1111924813865495,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6172342243378494,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.9209080922738924,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.0716465275234956,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2459416575125106,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2504577077993409,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2062736482362993,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2798730623703161,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2736482362992798,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3969242035884291,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3321127792017576,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.491395093372391,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6027096301720981,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1973636030757964,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2518003173440742,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2962284877334309,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3969242035884291,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.8827047479555719,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1348712315391187,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5754912730379592,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.92505797632125,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3042841450018308,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4736970584645429,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4680825094592945,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.71378005614549,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1922372757231783,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.9316489686317588,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3642133528621994,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5754912730379592,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.342853655559624,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2891492737702917,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4201147320883681,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2818259489808373,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4339069937751739,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2891492737702917,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3832539973147809,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3549371414622238,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4325643842304406,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2054192603441962,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.71378005614549,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5663371170511412,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3706822897595508,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5480288050775052,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2554619797388014,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5754912730379592,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6499450750640791,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.0773831319419016,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3694617356279751,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7108507262297082,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2221408519467838,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6898571951666056,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.593311363358965,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2848773343097766,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4392774319541072,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7984865128768461,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1830831197363603,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1463444403759306,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4484315879409252,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.8764799218845356,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.8767240327108508,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6499450750640791,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3692176248016599,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.4254851702673013,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2924447699255462,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.1705114121811302,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.085560844623459,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6569022336140607,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3074575857439277,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2956182106676431,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.556084462345905,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.5754912730379592,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2565604784572196,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.8890516294397657,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2459416575125106,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.3438300988648846,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6569022336140607,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.6472598559746124,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.862931771024045,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.7242768216770413,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2797510069571585,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2997680947150006,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
0.2465519345782985,Fine-tune audit members,1,report_context_original_refs,original_checkpoint_references
