rmia_finetuned,audit_group,source_id,context_rmia_subdir,context_reference_mode
0.2525804493017607,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9121635296498684,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1234567901234567,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1726371179923092,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1772920461445051,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2774741955069824,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9018417324428254,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2129123659178304,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3412264723740134,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2517708965796397,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2912365917830398,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3412264723740134,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9154017405383524,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3412264723740134,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.925925925925926,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3369763205828779,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9281521959117588,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9121635296498684,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1392430682048168,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1643392025905687,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2610807528840316,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2193887876947986,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3412264723740134,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.914187411455171,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1619105444242056,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3412264723740134,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3412264723740134,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.209471766848816,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2807124063954665,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2112932604735883,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1396478445658773,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.174053835256021,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3412264723740134,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2428658166363084,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1657559198542805,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1918639951426836,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1922687715037442,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.093705727585509,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1596842744383728,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3412264723740134,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9018417324428254,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2404371584699453,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2183768467921473,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1349929164136814,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2552114956486541,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2212102813195709,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1948998178506375,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9271402550091076,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.209471766848816,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2807124063954665,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1645415907710989,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9431289212709978,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.9435336976320584,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.2044120623355596,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1857923497267759,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.1169803683464885,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3015583889900829,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
0.3723942521756729,Fine-tune audit members,1,report_context_finetuned_refs,finetuned_checkpoint_references
